部件,关节归属,类型,材料,本轮新增或替换,制造信息,源清单,STEP,打印主文件,显示网格,网格SHA256,最近专用图册,备注
R13p2_service_front_left_compression_sleeve,trunk_base,CNC_compression_sleeve,304 stainless CNC sleeve,False,按本件源CAD与材料/工艺合同评审,work/r15-clearance/candidate/manifest.json,work/r15-clearance/fasteners/STEP_毫米/R13p2_service_front_left_compression_sleeve.step,,work/r15-clearance/fasteners/STL_装配坐标_毫米/R13p2_service_front_left_compression_sleeve.stl,b148afc9de4807ef1e6c9dafa759db75e6de7c99e5a32ab9cdcd0d11a069210b,,
R13p3_motor_mount_left_hip_yaw_fixed_-1_hole0_screw,trunk_base,nominal_purchase_fastener,A2 stainless purchased screw dimension reference,False,参考/器件外包络：按原器件BOM采购，不按外形体积制件或计重,work/r16-motor-mount/candidate/manifest.json,work/r16-motor-mount/fastener_design/geometry/STEP_毫米/R13p3_motor_mount_left_hip_yaw_fixed_-1_hole0_screw.step,,work/r16-motor-mount/fastener_design/geometry/STL_装配坐标_毫米/R13p3_motor_mount_left_hip_yaw_fixed_-1_hole0_screw.stl,cddb11d41aea8691310d27cc01cf0571043d102b532ecde8d238e264ea9f787c,,
R13p3_motor_mount_left_hip_yaw_fixed_-1_hole1_screw,trunk_base,nominal_purchase_fastener,A2 stainless purchased screw dimension reference,False,参考/器件外包络：按原器件BOM采购，不按外形体积制件或计重,work/r16-motor-mount/candidate/manifest.json,work/r16-motor-mount/fastener_design/geometry/STEP_毫米/R13p3_motor_mount_left_hip_yaw_fixed_-1_hole1_screw.step,,work/r16-motor-mount/fastener_design/geometry/STL_装配坐标_毫米/R13p3_motor_mount_left_hip_yaw_fixed_-1_hole1_screw.stl,12cb3821ee371a3282689f0ff6a4f548ad45cece1e23191e9e4c1c709029790b,,
R13p3_motor_mount_left_hip_yaw_fixed_1_hole0_screw,trunk_base,nominal_purchase_fastener,A2 stainless purchased screw dimension reference,False,参考/器件外包络：按原器件BOM采购，不按外形体积制件或计重,work/r16-motor-mount/candidate/manifest.json,work/r16-motor-mount/fastener_design/geometry/STEP_毫米/R13p3_motor_mount_left_hip_yaw_fixed_1_hole0_screw.step,,work/r16-motor-mount/fastener_design/geometry/STL_装配坐标_毫米/R13p3_motor_mount_left_hip_yaw_fixed_1_hole0_screw.stl,b2fe589970db1396e1760164b40e59691895dd2c9d8ccd9f08c17e85ac23425e,,
R13p3_motor_mount_left_hip_yaw_fixed_1_hole1_screw,trunk_base,nominal_purchase_fastener,A2 stainless purchased screw dimension reference,False,参考/器件外包络：按原器件BOM采购，不按外形体积制件或计重,work/r16-motor-mount/candidate/manifest.json,work/r16-motor-mount/fastener_design/geometry/STEP_毫米/R13p3_motor_mount_left_hip_yaw_fixed_1_hole1_screw.step,,work/r16-motor-mount/fastener_design/geometry/STL_装配坐标_毫米/R13p3_motor_mount_left_hip_yaw_fixed_1_hole1_screw.stl,5bf36b032ec7cc4a7a25ccee377ab0e3eab847d39ce3fd0e7035ad0dcfd911e6,,
R13p3_motor_mount_right_hip_yaw_fixed_-1_hole0_screw,trunk_base,nominal_purchase_fastener,A2 stainless purchased screw dimension reference,False,参考/器件外包络：按原器件BOM采购，不按外形体积制件或计重,work/r16-motor-mount/candidate/manifest.json,work/r16-motor-mount/fastener_design/geometry/STEP_毫米/R13p3_motor_mount_right_hip_yaw_fixed_-1_hole0_screw.step,,work/r16-motor-mount/fastener_design/geometry/STL_装配坐标_毫米/R13p3_motor_mount_right_hip_yaw_fixed_-1_hole0_screw.stl,4b81b1ace0c28ba6bb8ff9244606e2e7ed0b4388c3e2c683db4cff947614876b,,
R13p3_motor_mount_right_hip_yaw_fixed_-1_hole1_screw,trunk_base,nominal_purchase_fastener,A2 stainless purchased screw dimension reference,False,参考/器件外包络：按原器件BOM采购，不按外形体积制件或计重,work/r16-motor-mount/candidate/manifest.json,work/r16-motor-mount/fastener_design/geometry/STEP_毫米/R13p3_motor_mount_right_hip_yaw_fixed_-1_hole1_screw.step,,work/r16-motor-mount/fastener_design/geometry/STL_装配坐标_毫米/R13p3_motor_mount_right_hip_yaw_fixed_-1_hole1_screw.stl,a78f63ffc000d5f06262d917d104643553d8a6ccb4eef625e41d0be04d372cbc,,
R13p3_motor_mount_right_hip_yaw_fixed_1_hole0_screw,trunk_base,nominal_purchase_fastener,A2 stainless purchased screw dimension reference,False,参考/器件外包络：按原器件BOM采购，不按外形体积制件或计重,work/r16-motor-mount/candidate/manifest.json,work/r16-motor-mount/fastener_design/geometry/STEP_毫米/R13p3_motor_mount_right_hip_yaw_fixed_1_hole0_screw.step,,work/r16-motor-mount/fastener_design/geometry/STL_装配坐标_毫米/R13p3_motor_mount_right_hip_yaw_fixed_1_hole0_screw.stl,f5c7389df8eb104499a4f3589de4f81d643b51f12880bb11ddf93aa808d4b1a2,,
R13p3_motor_mount_right_hip_yaw_fixed_1_hole1_screw,trunk_base,nominal_purchase_fastener,A2 stainless purchased screw dimension reference,False,参考/器件外包络：按原器件BOM采购，不按外形体积制件或计重,work/r16-motor-mount/candidate/manifest.json,work/r16-motor-mount/fastener_design/geometry/STEP_毫米/R13p3_motor_mount_right_hip_yaw_fixed_1_hole1_screw.step,,work/r16-motor-mount/fastener_design/geometry/STL_装配坐标_毫米/R13p3_motor_mount_right_hip_yaw_fixed_1_hole1_screw.stl,a43ccb62a1bed28ee12ef357ae8c940643d238cd90973e9529c33e16fc30595f,,
R13p3_motor_mount_neck_pitch_active_hole0_screw,trunk_base,nominal_purchase_fastener,A2 stainless purchased screw dimension reference,False,参考/器件外包络：按原器件BOM采购，不按外形体积制件或计重,work/r16-motor-mount/candidate/manifest.json,work/r16-motor-mount/fastener_design/geometry/STEP_毫米/R13p3_motor_mount_neck_pitch_active_hole0_screw.step,,work/r16-motor-mount/fastener_design/geometry/STL_装配坐标_毫米/R13p3_motor_mount_neck_pitch_active_hole0_screw.stl,4d53e318fd624f974755a2ab561dc2b256935f29b41938a8d10d05a74a39bf4a,,
R13p3_motor_mount_neck_pitch_active_hole1_screw,trunk_base,nominal_purchase_fastener,A2 stainless purchased screw dimension reference,False,参考/器件外包络：按原器件BOM采购，不按外形体积制件或计重,work/r16-motor-mount/candidate/manifest.json,work/r16-motor-mount/fastener_design/geometry/STEP_毫米/R13p3_motor_mount_neck_pitch_active_hole1_screw.step,,work/r16-motor-mount/fastener_design/geometry/STL_装配坐标_毫米/R13p3_motor_mount_neck_pitch_active_hole1_screw.stl,d7aa8145d07584a0dd33f7f2441da345a76a804dc4ab18bbfd943f3269d53751,,
R17_cradle_R_relieved_washer,trunk_base,actual_custom_metal_part,303 stainless precision machined; material certificate required,False,按本件源CAD与材料/工艺合同评审,work/r17-module-mount/candidate/manifest.json,work/r17-module-mount/cradle/candidate_v3/STEP_毫米/R17_cradle_R_relieved_washer.step,,work/r17-module-mount/cradle/candidate_v3/STL_装配坐标_毫米/R17_cradle_R_relieved_washer.stl,f10ef1e7947ddbd1fa8f4457696be91dae6306bdfa252d726a2c6d1f14f4f213,,
R17_cradle_R_compression_limiter,trunk_base,actual_custom_metal_part,303 stainless precision ground,False,按本件源CAD与材料/工艺合同评审,work/r17-module-mount/candidate/manifest.json,work/r17-module-mount/cradle/candidate_v3/STEP_毫米/R17_cradle_R_compression_limiter.step,,work/r17-module-mount/cradle/candidate_v3/STL_装配坐标_毫米/R17_cradle_R_compression_limiter.stl,a0adffb5aabff5790196cb1c1e083296385b7e40ba46151caae5dbe2934b1560,,
R17_cradle_R_M2p5_nut,trunk_base,actual_custom_fastener,303 stainless custom CNC AF5.5/H2 full-flat M2.5x.45-6H through-tapped nut,False,按本件源CAD与材料/工艺合同评审,work/r17-module-mount/candidate/manifest.json,work/r17-module-mount/cradle/candidate_v3/STEP_毫米/R17_cradle_R_M2p5_nut.step,,work/r17-module-mount/cradle/candidate_v3/STL_装配坐标_毫米/R17_cradle_R_M2p5_nut.stl,92d037ec9940e457af60050fa7c12acd2b33d7004a3e6aa0908c1cfd934c5316,,
R17_cradle_R_M2p5x8_cap_screw,trunk_base,nominal_fastener_reference,ISO4762 A2-70 required; Accu SSCF-M2.5-8-A2 lot certificate,False,参考/器件外包络：按原器件BOM采购，不按外形体积制件或计重,work/r17-module-mount/candidate/manifest.json,work/r17-module-mount/cradle/candidate_v3/STEP_毫米/R17_cradle_R_M2p5x8_cap_screw.step,,work/r17-module-mount/cradle/candidate_v3/STL_装配坐标_毫米/R17_cradle_R_M2p5x8_cap_screw.stl,cbbb6f3c4876c87777040c97b89a544f26665c43ddba89d3d3ce7b32c0e1b6b7,,
R17_cradle_L_relieved_washer,trunk_base,actual_custom_metal_part,303 stainless precision machined; material certificate required,False,按本件源CAD与材料/工艺合同评审,work/r17-module-mount/candidate/manifest.json,work/r17-module-mount/cradle/candidate_v3/STEP_毫米/R17_cradle_L_relieved_washer.step,,work/r17-module-mount/cradle/candidate_v3/STL_装配坐标_毫米/R17_cradle_L_relieved_washer.stl,976f74310981c3a4c53cd87f56dda31c92a3e33dee4ca122ff6273f814b3b7e1,,
R17_cradle_L_compression_limiter,trunk_base,actual_custom_metal_part,303 stainless precision ground,False,按本件源CAD与材料/工艺合同评审,work/r17-module-mount/candidate/manifest.json,work/r17-module-mount/cradle/candidate_v3/STEP_毫米/R17_cradle_L_compression_limiter.step,,work/r17-module-mount/cradle/candidate_v3/STL_装配坐标_毫米/R17_cradle_L_compression_limiter.stl,195f8617f237998afd2a681aecb4a23295c6ca66b03c6fabe9c497ddca423fc1,,
R17_cradle_L_M2p5_nut,trunk_base,actual_custom_fastener,303 stainless custom CNC AF5.5/H2 full-flat M2.5x.45-6H through-tapped nut,False,按本件源CAD与材料/工艺合同评审,work/r17-module-mount/candidate/manifest.json,work/r17-module-mount/cradle/candidate_v3/STEP_毫米/R17_cradle_L_M2p5_nut.step,,work/r17-module-mount/cradle/candidate_v3/STL_装配坐标_毫米/R17_cradle_L_M2p5_nut.stl,e1f5981654abdec0ad2ab4798171e5739796fc85fd3d6eaebd61cd2f26d98334,,
R17_cradle_L_M2p5x8_cap_screw,trunk_base,nominal_fastener_reference,ISO4762 A2-70 required; Accu SSCF-M2.5-8-A2 lot certificate,False,参考/器件外包络：按原器件BOM采购，不按外形体积制件或计重,work/r17-module-mount/candidate/manifest.json,work/r17-module-mount/cradle/candidate_v3/STEP_毫米/R17_cradle_L_M2p5x8_cap_screw.step,,work/r17-module-mount/cradle/candidate_v3/STL_装配坐标_毫米/R17_cradle_L_M2p5x8_cap_screw.stl,d46434ced7e47eb171e126ed5f18dcc12017bcc4bb8eff1c2fc9496a58beafb9,,
R18P_L_thigh_photo_triangle,upper_leg_left,photo_cover_fixing_candidate,EOS PA2200 / PA12 SLS,False,参考/器件外包络：按原器件BOM采购，不按外形体积制件或计重,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STEP_毫米/R18P_L_thigh_photo_triangle.step,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STL_装配坐标_毫米/R18P_L_thigh_photo_triangle.stl,97136bbd2c2d909bde140b43cb8cda261d9555fa360671e3afe25c48246526d7,,Concrete photo-cover fixing candidate; not installed or manufacturing/physical approved.
R18P_L_thigh_CNC_bridge_saddle,upper_leg_left,photo_cover_fixing_candidate,7075-T651 CNC nominal,False,参考/器件外包络：按原器件BOM采购，不按外形体积制件或计重,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STEP_毫米/R18P_L_thigh_CNC_bridge_saddle.step,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STL_装配坐标_毫米/R18P_L_thigh_CNC_bridge_saddle.stl,9b01d2e4e0fcf1c0ea1bf589909910dec674c54c788569a280426a7dd0d94f56,,Concrete photo-cover fixing candidate; not installed or manufacturing/physical approved.
R18P_L_thigh_CNC_preloaded_nut_cap,upper_leg_left,photo_cover_fixing_candidate,7075-T651 CNC nominal,False,参考/器件外包络：按原器件BOM采购，不按外形体积制件或计重,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STEP_毫米/R18P_L_thigh_CNC_preloaded_nut_cap.step,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STL_装配坐标_毫米/R18P_L_thigh_CNC_preloaded_nut_cap.stl,19413b201769c3762f1a6a57670755e2e3e767e30f0e0a62a9d5e7a411a017e6,,Concrete photo-cover fixing candidate; not installed or manufacturing/physical approved.
R18P_L_thigh_clamp_F1_nut_AF5p5,upper_leg_left,photo_cover_fixing_candidate,A2 / 303 stainless nominal,False,参考/器件外包络：按原器件BOM采购，不按外形体积制件或计重,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STEP_毫米/R18P_L_thigh_clamp_F1_nut_AF5p5.step,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STL_装配坐标_毫米/R18P_L_thigh_clamp_F1_nut_AF5p5.stl,77f8124636b66983fc30316aad52f1866bd3ff99d5af3dc0369686c133c2abc7,,Concrete photo-cover fixing candidate; not installed or manufacturing/physical approved.
R18P_L_thigh_clamp_F1_floating_bushing_L4p3,upper_leg_left,photo_cover_fixing_candidate,A2 / 303 stainless nominal,False,参考/器件外包络：按原器件BOM采购，不按外形体积制件或计重,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STEP_毫米/R18P_L_thigh_clamp_F1_floating_bushing_L4p3.step,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STL_装配坐标_毫米/R18P_L_thigh_clamp_F1_floating_bushing_L4p3.stl,c5060e76f227e3fceb61592b411630ac3ce518d7e8598e6b4b990e5de931ca83,,Concrete photo-cover fixing candidate; not installed or manufacturing/physical approved.
R18P_L_thigh_clamp_F1_washer_OD7,upper_leg_left,photo_cover_fixing_candidate,A2 / 303 stainless nominal,False,参考/器件外包络：按原器件BOM采购，不按外形体积制件或计重,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STEP_毫米/R18P_L_thigh_clamp_F1_washer_OD7.step,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STL_装配坐标_毫米/R18P_L_thigh_clamp_F1_washer_OD7.stl,16b37f6cc3b051c88e7d55b30219611ac35c85acdafab1cd616908152636575c,,Concrete photo-cover fixing candidate; not installed or manufacturing/physical approved.
R18P_L_thigh_clamp_F1_M2p5x8_screw,upper_leg_left,photo_cover_fixing_candidate,A2 / 303 stainless nominal,False,参考/器件外包络：按原器件BOM采购，不按外形体积制件或计重,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STEP_毫米/R18P_L_thigh_clamp_F1_M2p5x8_screw.step,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STL_装配坐标_毫米/R18P_L_thigh_clamp_F1_M2p5x8_screw.stl,aebe6b0b3d730a336166bc3594d2ab6d4d412617a957f22274ae07575fd2fa8d,,Concrete photo-cover fixing candidate; not installed or manufacturing/physical approved.
R18P_L_thigh_clamp_F2_nut_AF5p5,upper_leg_left,photo_cover_fixing_candidate,A2 / 303 stainless nominal,False,参考/器件外包络：按原器件BOM采购，不按外形体积制件或计重,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STEP_毫米/R18P_L_thigh_clamp_F2_nut_AF5p5.step,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STL_装配坐标_毫米/R18P_L_thigh_clamp_F2_nut_AF5p5.stl,35bd4c3afc7a779e705cf230ed64752d65ab3cb5d7b4d3ee1ce0d4988b15e8d3,,Concrete photo-cover fixing candidate; not installed or manufacturing/physical approved.
R18P_L_thigh_clamp_F2_floating_bushing_L4p3,upper_leg_left,photo_cover_fixing_candidate,A2 / 303 stainless nominal,False,参考/器件外包络：按原器件BOM采购，不按外形体积制件或计重,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STEP_毫米/R18P_L_thigh_clamp_F2_floating_bushing_L4p3.step,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STL_装配坐标_毫米/R18P_L_thigh_clamp_F2_floating_bushing_L4p3.stl,8487cd01218120a03c70d89fa53cc2a600ab2b929f08fc3e3fa68b643213083b,,Concrete photo-cover fixing candidate; not installed or manufacturing/physical approved.
R18P_L_thigh_clamp_F2_washer_OD7,upper_leg_left,photo_cover_fixing_candidate,A2 / 303 stainless nominal,False,参考/器件外包络：按原器件BOM采购，不按外形体积制件或计重,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STEP_毫米/R18P_L_thigh_clamp_F2_washer_OD7.step,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STL_装配坐标_毫米/R18P_L_thigh_clamp_F2_washer_OD7.stl,3136d35b46bf098b3708e2cc3a32f3d682b6e10fc34eadfc96ac5a3cd5ad021a,,Concrete photo-cover fixing candidate; not installed or manufacturing/physical approved.
R18P_L_thigh_clamp_F2_M2p5x8_screw,upper_leg_left,photo_cover_fixing_candidate,A2 / 303 stainless nominal,False,参考/器件外包络：按原器件BOM采购，不按外形体积制件或计重,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STEP_毫米/R18P_L_thigh_clamp_F2_M2p5x8_screw.step,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STL_装配坐标_毫米/R18P_L_thigh_clamp_F2_M2p5x8_screw.stl,8bd3d5232c111df0486f092cbfb98d406c4d517f4cb60950eb215d82a9b90b26,,Concrete photo-cover fixing candidate; not installed or manufacturing/physical approved.
R18P_L_thigh_skin_F1_washer_OD7,upper_leg_left,photo_cover_fixing_candidate,303 stainless nominal,False,参考/器件外包络：按原器件BOM采购，不按外形体积制件或计重,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STEP_毫米/R18P_L_thigh_skin_F1_washer_OD7.step,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STL_装配坐标_毫米/R18P_L_thigh_skin_F1_washer_OD7.stl,e5238c51ca18b14978d07b0376f12f80c4906f3a5101f5d787abf6ffbca09b9f,,Concrete photo-cover fixing candidate; not installed or manufacturing/physical approved.
R18P_L_thigh_skin_F1_M2p5x8_screw,upper_leg_left,photo_cover_fixing_candidate,Accu SSCF-M2.5-8-A2 nominal,False,参考/器件外包络：按原器件BOM采购，不按外形体积制件或计重,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STEP_毫米/R18P_L_thigh_skin_F1_M2p5x8_screw.step,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STL_装配坐标_毫米/R18P_L_thigh_skin_F1_M2p5x8_screw.stl,b0b132c38cec5b38582d72eb88ecc47946c91d5b40518e1b798e64157e3df9d0,,Concrete photo-cover fixing candidate; not installed or manufacturing/physical approved.
R18P_L_thigh_skin_F2_washer_OD7,upper_leg_left,photo_cover_fixing_candidate,303 stainless nominal,False,参考/器件外包络：按原器件BOM采购，不按外形体积制件或计重,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STEP_毫米/R18P_L_thigh_skin_F2_washer_OD7.step,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STL_装配坐标_毫米/R18P_L_thigh_skin_F2_washer_OD7.stl,5c359ad9db31d1599f965fb6c2dc3123e4ccf0472b1186c8cc7dfe156016db47,,Concrete photo-cover fixing candidate; not installed or manufacturing/physical approved.
R18P_L_thigh_skin_F2_M2p5x8_screw,upper_leg_left,photo_cover_fixing_candidate,Accu SSCF-M2.5-8-A2 nominal,False,参考/器件外包络：按原器件BOM采购，不按外形体积制件或计重,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STEP_毫米/R18P_L_thigh_skin_F2_M2p5x8_screw.step,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STL_装配坐标_毫米/R18P_L_thigh_skin_F2_M2p5x8_screw.stl,b904798df52b212b679190adb219c7fa3396e84bf208d4c2b4f90a3161887c0e,,Concrete photo-cover fixing candidate; not installed or manufacturing/physical approved.
R18P_R_thigh_photo_triangle,upper_leg_right,photo_cover_fixing_candidate,EOS PA2200 / PA12 SLS,False,参考/器件外包络：按原器件BOM采购，不按外形体积制件或计重,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STEP_毫米/R18P_R_thigh_photo_triangle.step,,work/r18-leg-hip-covers/legs/reference_design/candidate_v8/STL_装配坐标_毫米/R18P_R_thigh_photo_triangle.stl,e803b6cf4eb6fa678e9972fcd832a0c163add292307db2e88428f60692650d7d,,Concrete photo-cover fixing candidate; not installed or manufacturing/physical approved.
